config_key,n_seeds,mean_crossings_rate,std_crossings_rate,mean_throughput_rate,std_throughput_rate,mean_neg_lane_waiting_integral,std_neg_lane_waiting_integral
"WaitTimeReward|normalise=True,scale=1.0,switch_weight=0.0||DoubleDQNPolicy|batch_size=256,epsilon_decay=0.9999983683388728,epsilon_end=0.05,epsilon_start=1.0,gamma=0.97,hidden=256,lr=0.001,n_actions=2,target_update=200||EPOCHS=600",1,0.14477777777777778,0.0,0.14477777777777778,0.0,-2846726.4,0.0
"DeltaWaitingTimeReward|normalise=True,scale=1.0||DoubleDQNPolicy|batch_size=256,epsilon_decay=0.9999983683388728,epsilon_end=0.05,epsilon_start=1.0,gamma=0.97,hidden=256,lr=0.001,n_actions=2,target_update=200||EPOCHS=600",1,0.14472222222222222,0.0,0.14472222222222222,0.0,-3766143.6,0.0
