trial_id,status,seed,reward_class_name,policy_class_name,config_key,test_crossings_rate_mean,test_crossings_rate_std,test_crossings_total_mean,test_crossings_total_std,test_throughput_rate_mean,test_throughput_rate_std,test_throughput_total_mean,test_throughput_total_std,test_neg_lane_waiting_integral_mean,test_neg_lane_waiting_integral_std,reward.alpha,reward.normalise,reward.queue_weight,reward.scale,reward.switch_weight,reward.throughput_weight,policy.batch_size,policy.epsilon_decay,policy.epsilon_end,policy.epsilon_start,policy.gamma,policy.hidden,policy.lr,policy.n_actions,policy.target_update
trial_0001,ok,42,DeltaWaitingTimeReward,DoubleDQNPolicy,"DeltaWaitingTimeReward|normalise=True,scale=1.0||DoubleDQNPolicy|batch_size=256,epsilon_decay=0.9999983683388728,epsilon_end=0.05,epsilon_start=1.0,gamma=0.97,hidden=256,lr=0.001,n_actions=2,target_update=200||EPOCHS=600",0.14472222222222222,0.03167604636914536,1042.0,228.0675338578466,0.14472222222222222,0.03167604636914536,1042.0,228.0675338578466,-3766143.6,1971273.4639290003,,True,,1.0,,,256,0.9999983683388728,0.05,1.0,0.97,256,0.001,2,200
trial_0002,ok,42,WaitTimeReward,DoubleDQNPolicy,"WaitTimeReward|normalise=True,scale=1.0,switch_weight=0.0||DoubleDQNPolicy|batch_size=256,epsilon_decay=0.9999983683388728,epsilon_end=0.05,epsilon_start=1.0,gamma=0.97,hidden=256,lr=0.001,n_actions=2,target_update=200||EPOCHS=600",0.14477777777777778,0.03176174809382047,1042.4,228.68458627550743,0.14477777777777778,0.03176174809382047,1042.4,228.68458627550743,-2846726.4,1551394.5838610628,,True,,1.0,0.0,,256,0.9999983683388728,0.05,1.0,0.97,256,0.001,2,200
